SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed
432,1/31/2020,Hubei,Mainland China,1/31/2020 23:59,5806
433,1/31/2020,Zhejiang,Mainland China,1/31/2020 23:59,538
434,1/31/2020,Guangdong,Mainland China,1/31/2020 23:59,436
435,1/31/2020,Henan,Mainland China,1/31/2020 23:59,352
436,1/31/2020,Hunan,Mainland China,1/31/2020 23:59,332
437,1/31/2020,Jiangxi,Mainland China,1/31/2020 23:59,240
438,1/31/2020,Anhui,Mainland China,1/31/2020 23:59,237
439,1/31/2020,Chongqing,Mainland China,1/31/2020 23:59,211
440,1/31/2020,Shandong,Mainland China,1/31/2020 23:59,184
441,1/31/2020,Sichuan,Mainland China,1/31/2020 23:59,177
442,1/31/2020,Jiangsu,Mainland China,1/31/2020 23:59,168
443,1/31/2020,Beijing,Mainland China,1/31/2020 23:59,139
444,1/31/2020,Shanghai,Mainland China,1/31/2020 23:59,135
445,1/31/2020,Fujian,Mainland China,1/31/2020 23:59,120
446,1/31/2020,Guangxi,Mainland China,1/31/2020 23:59,87
447,1/31/2020,Shaanxi,Mainland China,1/31/2020 23:59,87
448,1/31/2020,Yunnan,Mainland China,1/31/2020 23:59,83
449,1/31/2020,Hebei,Mainland China,1/31/2020 23:59,82
450,1/31/2020,Heilongjiang,Mainland China,1/31/2020 23:59,59
451,1/31/2020,Hainan,Mainland China,1/31/2020 23:59,52
452,1/31/2020,Liaoning,Mainland China,1/31/2020 23:59,48
453,1/31/2020,Shanxi,Mainland China,1/31/2020 23:59,39
454,1/31/2020,Tianjin,Mainland China,1/31/2020 23:59,32
455,1/31/2020,Guizhou,Mainland China,1/31/2020 23:59,29
456,1/31/2020,Gansu,Mainland China,1/31/2020 23:59,29
457,1/31/2020,Ningxia,Mainland China,1/31/2020 23:59,21
458,1/31/2020,Inner Mongolia,Mainland China,1/31/2020 23:59,20
459,1/31/2020,Xinjiang,Mainland China,1/31/2020 23:59,17
460,1/31/2020,Jilin,Mainland China,1/31/2020 23:59,14
461,1/31/2020,Hong Kong,Hong Kong,1/31/2020 23:59,12
462,1/31/2020,Taiwan,Taiwan,1/31/2020 23:59,10
463,1/31/2020,Qinghai,Mainland China,1/31/2020 23:59,8
464,1/31/2020,Macau,Macau,1/31/2020 23:59,7
465,1/31/2020,Tibet,Mainland China,1/31/2020 23:59,1
466,1/31/2020,,Thailand,1/31/2020 23:59,19
467,1/31/2020,,Japan,1/31/2020 23:59,15
468,1/31/2020,,Singapore,1/31/2020 23:59,13
469,1/31/2020,,South Korea,1/31/2020 23:59,11
470,1/31/2020,,Malaysia,1/31/2020 23:59,8
471,1/31/2020,,France,1/31/2020 23:59,5
472,1/31/2020,Bavaria,Germany,1/31/2020 23:59,5
473,1/31/2020,New South Wales,Australia,1/31/2020 23:59,4
474,1/31/2020,,United Arab Emirates,1/31/2020 23:59,4
475,1/31/2020,Victoria,Australia,1/31/2020 23:59,3
476,1/31/2020,Illinois,US,1/31/2020 23:59,2
477,1/31/2020,California,US,1/31/2020 23:59,2
478,1/31/2020,,Vietnam,1/31/2020 23:59,2
479,1/31/2020,Ontario,Canada,1/31/2020 23:59,2
480,1/31/2020,Queensland,Australia,1/31/2020 23:59,2
481,1/31/2020,,Italy,1/31/2020 23:59,2
482,1/31/2020,,UK,1/31/2020 23:59,2
483,1/31/2020,,Russia,1/31/2020 23:59,2
484,1/31/2020,Washington,US,1/31/2020 23:59,1
485,1/31/2020,Arizona,US,1/31/2020 23:59,1
486,1/31/2020,,Nepal,1/31/2020 23:59,1
487,1/31/2020,British Columbia,Canada,1/31/2020 23:59,1
488,1/31/2020,,Cambodia,1/31/2020 23:59,1
489,1/31/2020,,Sri Lanka,1/31/2020 23:59,1
490,1/31/2020,,Finland,1/31/2020 23:59,1
491,1/31/2020,,Philippines,1/31/2020 23:59,1
492,1/31/2020,,India,1/31/2020 23:59,1
493,1/31/2020,,Sweden,1/31/2020 23:59,1
494,2/1/2020,Hubei,Mainland China,2/1/2020 11:53,7153
495,2/1/2020,Zhejiang,Mainland China,2/1/2020 10:53,599
496,2/1/2020,Guangdong,Mainland China,2/1/2020 14:23,535
497,2/1/2020,Henan,Mainland China,2/1/2020 1:52,422
498,2/1/2020,Hunan,Mainland China,2/1/2020 11:03,389
499,2/1/2020,Anhui,Mainland China,2/1/2020 13:33,297
500,2/1/2020,Jiangxi,Mainland China,2/1/2020 1:52,286
501,2/1/2020,Chongqing,Mainland China,2/1/2020 8:43,247
502,2/1/2020,Sichuan,Mainland China,2/1/2020 1:52,207
503,2/1/2020,Shandong,Mainland China,2/1/2020 7:51,206
504,2/1/2020,Jiangsu,Mainland China,2/1/2020 14:03,202
505,2/1/2020,Shanghai,Mainland China,2/1/2020 6:05,169
506,2/1/2020,Beijing,Mainland China,2/1/2020 9:17,168
507,2/1/2020,Fujian,Mainland China,2/1/2020 5:37,144
508,2/1/2020,Shaanxi,Mainland China,2/1/2020 5:37,101
509,2/1/2020,Guangxi,Mainland China,2/1/2020 1:52,100
510,2/1/2020,Hebei,Mainland China,2/1/2020 1:52,96
511,2/1/2020,Yunnan,Mainland China,2/1/2020 15:53,93
512,2/1/2020,Heilongjiang,Mainland China,2/1/2020 10:33,80
513,2/1/2020,Liaoning,Mainland China,2/1/2020 15:23,64
514,2/1/2020,Hainan,Mainland China,2/1/2020 8:43,62
515,2/1/2020,Shanxi,Mainland China,2/1/2020 1:52,47
516,2/1/2020,Tianjin,Mainland China,2/1/2020 15:43,41
517,2/1/2020,Gansu,Mainland China,2/1/2020 15:43,40
518,2/1/2020,Guizhou,Mainland China,1/31/2020 15:20,29
519,2/1/2020,Ningxia,Mainland China,2/1/2020 2:13,26
520,2/1/2020,Inner Mongolia,Mainland China,2/1/2020 5:37,23
521,2/1/2020,,Japan,2/1/2020 18:53,20
522,2/1/2020,,Thailand,1/31/2020 10:37,19
523,2/1/2020,Xinjiang,Mainland China,2/1/2020 5:37,18
524,2/1/2020,Jilin,Mainland China,2/1/2020 1:52,17
525,2/1/2020,,Singapore,2/1/2020 5:37,16
526,2/1/2020,Hong Kong,Hong Kong,2/1/2020 5:37,13
527,2/1/2020,,South Korea,2/1/2020 10:43,12
528,2/1/2020,Taiwan,Taiwan,1/31/2020 15:20,10
529,2/1/2020,Qinghai,Mainland China,2/1/2020 5:37,9
530,2/1/2020,,Malaysia,1/31/2020 8:15,8
531,2/1/2020,,Germany,2/1/2020 18:33,8
532,2/1/2020,Macau,Macau,1/31/2020 8:15,7
533,2/1/2020,,France,2/1/2020 1:52,6
534,2/1/2020,,Vietnam,2/1/2020 7:38,6
535,2/1/2020,New South Wales,Australia,2/1/2020 18:12,4
536,2/1/2020,Victoria,Australia,2/1/2020 18:12,4
537,2/1/2020,,United Arab Emirates,1/31/2020 8:15,4
538,2/1/2020,Queensland,Australia,2/1/2020 18:12,3
539,2/1/2020,Ontario,Canada,2/1/2020 18:12,3
540,2/1/2020,,Italy,1/31/2020 8:15,2
541,2/1/2020,,Russia,1/31/2020 16:13,2
542,2/1/2020,,UK,2/1/2020 1:52,2
543,2/1/2020,"Chicago, IL",US,2/1/2020 19:43,2
544,2/1/2020,South Australia,Australia,2/1/2020 18:12,1
545,2/1/2020,,Cambodia,1/31/2020 8:15,1
546,2/1/2020,British Columbia,Canada,2/1/2020 18:12,1
547,2/1/2020,,Finland,1/31/2020 8:15,1
548,2/1/2020,,India,1/31/2020 8:15,1
549,2/1/2020,Tibet,Mainland China,2/1/2020 1:52,1
550,2/1/2020,,Nepal,1/31/2020 8:15,1
551,2/1/2020,,Philippines,2/1/2020 17:43,1
552,2/1/2020,,Spain,2/1/2020 2:13,1
553,2/1/2020,,Sri Lanka,1/31/2020 8:15,1
554,2/1/2020,,Sweden,2/1/2020 2:13,1
555,2/1/2020,"Boston, MA",US,2/1/2020 19:43,1
556,2/1/2020,"Los Angeles, CA",US,2/1/2020 19:53,1
557,2/1/2020,"Orange, CA",US,2/1/2020 19:53,1
558,2/1/2020,"Santa Clara, CA",US,2/1/2020 19:53,1
559,2/1/2020,"Seattle, WA",US,2/1/2020 19:43,1
560,2/1/2020,"Tempe, AZ",US,2/1/2020 19:43,1
561,2/2/2020,Hubei,Mainland China,2020-02-02T23:43:02,11177
562,2/2/2020,Zhejiang,Mainland China,2020-02-02T18:03:05,661
563,2/2/2020,Guangdong,Mainland China,2020-02-02T18:03:05,632
564,2/2/2020,Henan,Mainland China,2020-02-02T18:03:05,493
565,2/2/2020,Hunan,Mainland China,2020-02-02T18:03:05,463
566,2/2/2020,Anhui,Mainland China,2020-02-02T18:03:05,340
567,2/2/2020,Jiangxi,Mainland China,2020-02-02T18:03:05,333
568,2/2/2020,Chongqing,Mainland China,2020-02-02T23:33:02,300
569,2/2/2020,Jiangsu,Mainland China,2020-02-02T18:03:05,236
570,2/2/2020,Sichuan,Mainland China,2020-02-02T18:03:05,231
571,2/2/2020,Shandong,Mainland China,2020-02-02T18:03:05,230
572,2/2/2020,Beijing,Mainland China,2020-02-02T08:43:02,191
573,2/2/2020,Shanghai,Mainland China,2020-02-02T05:53:02,182
574,2/2/2020,Fujian,Mainland China,2020-02-02T03:43:01,159
575,2/2/2020,Shaanxi,Mainland China,2020-02-02T03:23:14,116
576,2/2/2020,Guangxi,Mainland China,2020-02-02T00:23:13,111
577,2/2/2020,Yunnan,Mainland China,2020-02-02T18:03:05,105
578,2/2/2020,Hebei,Mainland China,2020-02-02T02:53:02,104
579,2/2/2020,Heilongjiang,Mainland China,2020-02-02T03:23:14,95
580,2/2/2020,Liaoning,Mainland China,2020-02-02T18:03:05,70
581,2/2/2020,Shanxi,Mainland China,2020-02-02T23:23:13,66
582,2/2/2020,Hainan,Mainland China,2020-02-02T18:03:05,64
583,2/2/2020,Gansu,Mainland China,2020-02-02T23:43:02,51
584,2/2/2020,Tianjin,Mainland China,2020-02-02T09:43:01,48
585,2/2/2020,Guizhou,Mainland China,2020-02-02T01:03:32,38
586,2/2/2020,Ningxia,Mainland China,2020-02-02T01:43:02,28
587,2/2/2020,Inner Mongolia,Mainland China,2020-02-02T03:43:01,27
588,2/2/2020,Jilin,Mainland China,2020-02-02T02:33:02,23
589,2/2/2020,Xinjiang,Mainland China,2020-02-02T00:43:02,21
590,2/2/2020,,Japan,2020-02-01T18:53:03,20
591,2/2/2020,,Thailand,2020-01-31T10:37:00,19
592,2/2/2020,,Singapore,2020-02-02T01:03:32,18
593,2/2/2020,Hong Kong,Hong Kong,2020-02-02T23:53:02,15
594,2/2/2020,,South Korea,2020-02-02T02:23:13,15
595,2/2/2020,Qinghai,Mainland China,2020-02-02T05:33:03,11
596,2/2/2020,,Germany,2020-02-02T18:03:05,10
597,2/2/2020,Taiwan,Taiwan,2020-01-31T15:20:56,10
598,2/2/2020,Macau,Macau,2020-02-02T04:23:14,8
599,2/2/2020,,Malaysia,2020-01-31T08:15:53,8
600,2/2/2020,,France,2020-02-01T01:52:40,6
601,2/2/2020,,Vietnam,2020-02-01T07:38:12,6
602,2/2/2020,,United Arab Emirates,2020-02-02T05:43:01,5
603,2/2/2020,New South Wales,Australia,2020-02-01T18:12:49,4
604,2/2/2020,Victoria,Australia,2020-02-01T18:12:49,4
605,2/2/2020,Ontario,Canada,2020-02-01T18:12:49,3
606,2/2/2020,Queensland,Australia,2020-02-02T22:33:07,2
607,2/2/2020,South Australia,Australia,2020-02-02T22:33:07,2
608,2/2/2020,,India,2020-02-02T06:03:08,2
609,2/2/2020,,Italy,2020-01-31T08:15:53,2
610,2/2/2020,,Philippines,2020-02-02T03:33:07,2
611,2/2/2020,,Russia,2020-01-31T16:13:45,2
612,2/2/2020,,UK,2020-02-01T01:52:40,2
613,2/2/2020,"Chicago, IL",US,2020-02-01T19:43:03,2
614,2/2/2020,,Cambodia,2020-01-31T08:15:53,1
615,2/2/2020,British Columbia,Canada,2020-02-01T18:12:49,1
616,2/2/2020,,Finland,2020-01-31T08:15:53,1
617,2/2/2020,Tibet,Mainland China,2020-02-01T01:52:40,1
618,2/2/2020,,Nepal,2020-01-31T08:15:53,1
619,2/2/2020,,Spain,2020-02-01T23:43:02,1
620,2/2/2020,,Sri Lanka,2020-01-31T08:15:53,1
621,2/2/2020,,Sweden,2020-02-01T02:13:26,1
622,2/2/2020,"Boston, MA",US,2020-02-01T19:43:03,1
623,2/2/2020,"Los Angeles, CA",US,2020-02-01T19:53:03,1
624,2/2/2020,"Orange, CA",US,2020-02-01T19:53:03,1
625,2/2/2020,"Santa Clara, CA",US,2020-02-01T19:53:03,1
626,2/2/2020,"Seattle, WA",US,2020-02-01T19:43:03,1
627,2/2/2020,"Tempe, AZ",US,2020-02-01T19:43:03,1
628,2/3/2020,Hubei,Mainland China,2020-02-03T23:23:03,13522
629,2/3/2020,Guangdong,Mainland China,2020-02-03T12:53:02,725
630,2/3/2020,Zhejiang,Mainland China,2020-02-03T13:33:02,724
631,2/3/2020,Henan,Mainland China,2020-02-03T17:11:34,566
632,2/3/2020,Hunan,Mainland China,2020-02-03T11:03:10,521
633,2/3/2020,Anhui,Mainland China,2020-02-03T17:11:34,408
634,2/3/2020,Jiangxi,Mainland China,2020-02-03T01:33:02,391
635,2/3/2020,Chongqing,Mainland China,2020-02-03T23:43:02,337
636,2/3/2020,Jiangsu,Mainland China,2020-02-03T11:03:10,271
637,2/3/2020,Shandong,Mainland China,2020-02-03T17:11:34,259
638,2/3/2020,Sichuan,Mainland China,2020-02-03T11:23:23,254
639,2/3/2020,Beijing,Mainland China,2020-02-03T09:23:05,212
640,2/3/2020,Shanghai,Mainland China,2020-02-03T07:03:12,203
641,2/3/2020,Fujian,Mainland China,2020-02-03T11:33:13,179
642,2/3/2020,Shaanxi,Mainland China,2020-02-03T02:33:02,128
643,2/3/2020,Guangxi,Mainland China,2020-02-03T12:33:02,127
644,2/3/2020,Heilongjiang,Mainland China,2020-02-03T07:13:19,121
645,2/3/2020,Yunnan,Mainland China,2020-02-03T23:23:03,117
646,2/3/2020,Hebei,Mainland China,2020-02-03T00:23:14,113
647,2/3/2020,Liaoning,Mainland China,2020-02-03T17:11:34,74
648,2/3/2020,Shanxi,Mainland China,2020-02-03T23:13:11,74
649,2/3/2020,Hainan,Mainland China,2020-02-03T17:11:34,72
650,2/3/2020,Tianjin,Mainland China,2020-02-03T13:53:03,60
651,2/3/2020,Gansu,Mainland China,2020-02-03T23:03:08,55
652,2/3/2020,Guizhou,Mainland China,2020-02-03T01:03:22,46
653,2/3/2020,Inner Mongolia,Mainland China,2020-02-03T03:03:09,34
654,2/3/2020,Jilin,Mainland China,2020-02-03T00:53:03,31
655,2/3/2020,Ningxia,Mainland China,2020-02-03T08:33:03,31
656,2/3/2020,Xinjiang,Mainland China,2020-02-03T01:13:21,24
657,2/3/2020,,Japan,2020-02-01T18:53:03,20
658,2/3/2020,,Thailand,2020-01-31T10:37:00,19
659,2/3/2020,,Singapore,2020-02-02T01:03:32,18
660,2/3/2020,Hong Kong,Hong Kong,2020-02-02T23:53:02,15
661,2/3/2020,,South Korea,2020-02-02T02:23:13,15
662,2/3/2020,Qinghai,Mainland China,2020-02-03T02:43:01,13
663,2/3/2020,,Germany,2020-02-03T20:53:02,12
664,2/3/2020,Taiwan,Taiwan,2020-01-31T15:20:56,10
665,2/3/2020,Macau,Macau,2020-02-02T04:23:14,8
666,2/3/2020,,Malaysia,2020-01-31T08:15:53,8
667,2/3/2020,,Vietnam,2020-02-03T21:43:02,8
668,2/3/2020,,France,2020-02-01T01:52:40,6
669,2/3/2020,,United Arab Emirates,2020-02-02T05:43:01,5
670,2/3/2020,New South Wales,Australia,2020-02-01T18:12:49,4
671,2/3/2020,Victoria,Australia,2020-02-01T18:12:49,4
672,2/3/2020,Ontario,Canada,2020-02-01T18:12:49,3
673,2/3/2020,,India,2020-02-03T21:43:02,3
674,2/3/2020,Queensland,Australia,2020-02-02T22:33:07,2
675,2/3/2020,South Australia,Australia,2020-02-02T22:33:07,2
676,2/3/2020,,Italy,2020-01-31T08:15:53,2
677,2/3/2020,,Philippines,2020-02-02T03:33:07,2
678,2/3/2020,,Russia,2020-01-31T16:13:45,2
679,2/3/2020,,UK,2020-02-01T01:52:40,2
680,2/3/2020,"Chicago, IL",US,2020-02-01T19:43:03,2
681,2/3/2020,"San Benito, CA",US,2020-02-03T03:53:02,2
682,2/3/2020,"Santa Clara, CA",US,2020-02-03T00:43:02,2
683,2/3/2020,,Cambodia,2020-01-31T08:15:53,1
684,2/3/2020,British Columbia,Canada,2020-02-01T18:12:49,1
685,2/3/2020,,Finland,2020-01-31T08:15:53,1
686,2/3/2020,Tibet,Mainland China,2020-02-01T01:52:40,1
687,2/3/2020,,Nepal,2020-01-31T08:15:53,1
688,2/3/2020,,Spain,2020-02-01T23:43:02,1
689,2/3/2020,,Sri Lanka,2020-01-31T08:15:53,1
690,2/3/2020,,Sweden,2020-02-01T02:13:26,1
691,2/3/2020,"Boston, MA",US,2020-02-01T19:43:03,1
692,2/3/2020,"Los Angeles, CA",US,2020-02-01T19:53:03,1
693,2/3/2020,"Orange, CA",US,2020-02-01T19:53:03,1
694,2/3/2020,"Seattle, WA",US,2020-02-01T19:43:03,1
695,2/3/2020,"Tempe, AZ",US,2020-02-01T19:43:03,1
696,2/4/2020,Hubei,Mainland China,2020-02-04T23:43:01,16678
697,2/4/2020,Zhejiang,Mainland China,2020-02-04T13:03:07,829
698,2/4/2020,Guangdong,Mainland China,2020-02-04T13:03:07,813
699,2/4/2020,Henan,Mainland China,2020-02-04T11:53:02,675
700,2/4/2020,Hunan,Mainland China,2020-02-04T14:03:03,593
701,2/4/2020,Anhui,Mainland China,2020-02-04T05:33:01,480
702,2/4/2020,Jiangxi,Mainland China,2020-02-04T14:43:02,476
703,2/4/2020,Chongqing,Mainland China,2020-02-04T23:43:01,366
704,2/4/2020,Jiangsu,Mainland China,2020-02-04T11:53:02,308
705,2/4/2020,Sichuan,Mainland China,2020-02-04T01:43:02,282
706,2/4/2020,Shandong,Mainland China,2020-02-04T12:03:04,275
707,2/4/2020,Beijing,Mainland China,2020-02-04T08:33:01,228
708,2/4/2020,Shanghai,Mainland China,2020-02-04T06:33:02,219
709,2/4/2020,Fujian,Mainland China,2020-02-04T12:13:11,194
710,2/4/2020,Heilongjiang,Mainland China,2020-02-04T07:43:01,155
711,2/4/2020,Shaanxi,Mainland China,2020-02-04T12:33:02,142
712,2/4/2020,Guangxi,Mainland China,2020-02-04T05:53:01,139
713,2/4/2020,Hebei,Mainland China,2020-02-04T08:53:01,126
714,2/4/2020,Yunnan,Mainland China,2020-02-04T23:23:02,122
715,2/4/2020,Liaoning,Mainland China,2020-02-04T14:13:08,81
716,2/4/2020,Shanxi,Mainland China,2020-02-04T23:23:02,81
717,2/4/2020,Hainan,Mainland China,2020-02-04T11:33:03,80
718,2/4/2020,Tianjin,Mainland China,2020-02-04T13:33:02,67
719,2/4/2020,Guizhou,Mainland China,2020-02-04T10:43:02,58
720,2/4/2020,Gansu,Mainland China,2020-02-04T15:43:02,57
721,2/4/2020,Jilin,Mainland China,2020-02-04T00:23:05,42
722,2/4/2020,Inner Mongolia,Mainland China,2020-02-04T03:03:07,35
723,2/4/2020,Ningxia,Mainland China,2020-02-04T02:13:18,34
724,2/4/2020,Xinjiang,Mainland China,2020-02-04T01:33:01,29
725,2/4/2020,,Thailand,2020-02-04T15:33:03,25
726,2/4/2020,,Singapore,2020-02-04T15:33:03,24
727,2/4/2020,,Japan,2020-02-04T16:43:03,22
728,2/4/2020,Hong Kong,Hong Kong,2020-02-04T09:03:02,17
729,2/4/2020,,South Korea,2020-02-04T15:33:03,16
730,2/4/2020,Qinghai,Mainland China,2020-02-04T01:33:01,15
731,2/4/2020,,Germany,2020-02-03T20:53:02,12
732,2/4/2020,Taiwan,Taiwan,2020-02-04T14:53:02,11
733,2/4/2020,Macau,Macau,2020-02-04T04:43:02,10
734,2/4/2020,,Malaysia,2020-02-04T07:33:02,10
735,2/4/2020,,Vietnam,2020-02-03T21:43:02,8
736,2/4/2020,,France,2020-02-01T01:52:40,6
737,2/4/2020,,United Arab Emirates,2020-02-02T05:43:01,5
738,2/4/2020,New South Wales,Australia,2020-02-01T18:12:49,4
739,2/4/2020,Victoria,Australia,2020-02-01T18:12:49,4
740,2/4/2020,Queensland,Australia,2020-02-04T16:53:03,3
741,2/4/2020,,India,2020-02-03T21:43:02,3
742,2/4/2020,South Australia,Australia,2020-02-02T22:33:07,2
743,2/4/2020,"Toronto, ON",Canada,2020-02-04T00:13:06,2
744,2/4/2020,,Italy,2020-01-31T08:15:53,2
745,2/4/2020,,Philippines,2020-02-02T03:33:07,2
746,2/4/2020,,Russia,2020-01-31T16:13:45,2
747,2/4/2020,,UK,2020-02-01T01:52:40,2
748,2/4/2020,"Chicago, IL",US,2020-02-01T19:43:03,2
749,2/4/2020,"San Benito, CA",US,2020-02-03T03:53:02,2
750,2/4/2020,"Santa Clara, CA",US,2020-02-03T00:43:02,2
751,2/4/2020,,Belgium,2020-02-04T15:43:02,1
752,2/4/2020,,Cambodia,2020-01-31T08:15:53,1
753,2/4/2020,British Columbia,Canada,2020-02-01T18:12:49,1
754,2/4/2020,"London, ON",Canada,2020-02-04T00:03:11,1
755,2/4/2020,,Finland,2020-01-31T08:15:53,1
756,2/4/2020,Tibet,Mainland China,2020-02-01T01:52:40,1
757,2/4/2020,,Nepal,2020-01-31T08:15:53,1
758,2/4/2020,,Spain,2020-02-01T23:43:02,1
759,2/4/2020,,Sri Lanka,2020-01-31T08:15:53,1
760,2/4/2020,,Sweden,2020-02-01T02:13:26,1
761,2/4/2020,"Boston, MA",US,2020-02-01T19:43:03,1
762,2/4/2020,"Los Angeles, CA",US,2020-02-01T19:53:03,1
763,2/4/2020,"Orange, CA",US,2020-02-01T19:53:03,1
764,2/4/2020,"Seattle, WA",US,2020-02-01T19:43:03,1
765,2/4/2020,"Tempe, AZ",US,2020-02-01T19:43:03,1
766,2/5/2020,Hubei,Mainland China,2020-02-05T23:13:12,19665
767,2/5/2020,Guangdong,Mainland China,2020-02-05T13:23:04,895
768,2/5/2020,Zhejiang,Mainland China,2020-02-05T15:13:02,895
769,2/5/2020,Henan,Mainland China,2020-02-05T15:03:02,764
770,2/5/2020,Hunan,Mainland China,2020-02-05T15:23:02,661
771,2/5/2020,Jiangxi,Mainland China,2020-02-05T01:33:07,548
772,2/5/2020,Anhui,Mainland China,2020-02-05T13:43:02,530
773,2/5/2020,Chongqing,Mainland China,2020-02-05T23:43:02,389
774,2/5/2020,Jiangsu,Mainland China,2020-02-05T12:43:02,341
775,2/5/2020,Shandong,Mainland China,2020-02-05T10:13:13,307
776,2/5/2020,Sichuan,Mainland China,2020-02-05T10:13:13,301
777,2/5/2020,Beijing,Mainland China,2020-02-05T05:43:02,253
778,2/5/2020,Shanghai,Mainland China,2020-02-05T06:23:04,243
779,2/5/2020,Fujian,Mainland China,2020-02-05T12:33:01,205
780,2/5/2020,Heilongjiang,Mainland China,2020-02-05T12:13:04,190
781,2/5/2020,Shaanxi,Mainland China,2020-02-05T08:43:01,165
782,2/5/2020,Guangxi,Mainland China,2020-02-05T12:03:08,150
783,2/5/2020,Hebei,Mainland China,2020-02-05T11:23:18,135
784,2/5/2020,Yunnan,Mainland China,2020-02-05T23:33:02,128
785,2/5/2020,Hainan,Mainland China,2020-02-05T16:43:04,99
786,2/5/2020,Liaoning,Mainland China,2020-02-05T15:23:02,89
787,2/5/2020,Shanxi,Mainland China,2020-02-05T15:23:02,81
788,2/5/2020,Tianjin,Mainland China,2020-02-05T03:43:02,69
789,2/5/2020,Guizhou,Mainland China,2020-02-05T12:33:02,64
790,2/5/2020,Gansu,Mainland China,2020-02-05T16:23:06,62
791,2/5/2020,Jilin,Mainland China,2020-02-05T11:03:16,54
792,2/5/2020,Inner Mongolia,Mainland China,2020-02-05T08:53:02,42
793,2/5/2020,Ningxia,Mainland China,2020-02-04T02:13:18,34
794,2/5/2020,Xinjiang,Mainland China,2020-02-05T02:03:13,32
795,2/5/2020,,Singapore,2020-02-05T16:33:03,28
796,2/5/2020,,Thailand,2020-02-04T15:33:03,25
797,2/5/2020,,Japan,2020-02-04T16:43:03,22
798,2/5/2020,Hong Kong,Hong Kong,2020-02-05T13:13:10,21
799,2/5/2020,,South Korea,2020-02-05T15:33:01,19
800,2/5/2020,Qinghai,Mainland China,2020-02-05T03:13:05,17
801,2/5/2020,,Germany,2020-02-03T20:53:02,12
802,2/5/2020,,Malaysia,2020-02-05T15:43:02,12
803,2/5/2020,Taiwan,Taiwan,2020-02-04T14:53:02,11
804,2/5/2020,Macau,Macau,2020-02-04T04:43:02,10
805,2/5/2020,,Vietnam,2020-02-03T21:43:02,8
806,2/5/2020,,France,2020-02-01T01:52:40,6
807,2/5/2020,,United Arab Emirates,2020-02-02T05:43:01,5
808,2/5/2020,New South Wales,Australia,2020-02-01T18:12:49,4
809,2/5/2020,Victoria,Australia,2020-02-01T18:12:49,4
810,2/5/2020,Queensland,Australia,2020-02-04T16:53:03,3
811,2/5/2020,,India,2020-02-03T21:43:02,3
812,2/5/2020,South Australia,Australia,2020-02-02T22:33:07,2
813,2/5/2020,British Columbia,Canada,2020-02-05T17:33:03,2
814,2/5/2020,"Toronto, ON",Canada,2020-02-04T00:13:06,2
815,2/5/2020,,Italy,2020-01-31T08:15:53,2
816,2/5/2020,,Philippines,2020-02-02T03:33:07,2
817,2/5/2020,,Russia,2020-01-31T16:13:45,2
818,2/5/2020,,UK,2020-02-01T01:52:40,2
819,2/5/2020,"Chicago, IL",US,2020-02-01T19:43:03,2
820,2/5/2020,"San Benito, CA",US,2020-02-03T03:53:02,2
821,2/5/2020,"Santa Clara, CA",US,2020-02-03T00:43:02,2
822,2/5/2020,,Belgium,2020-02-04T15:43:02,1
823,2/5/2020,,Cambodia,2020-01-31T08:15:53,1
824,2/5/2020,"London, ON",Canada,2020-02-04T00:03:11,1
825,2/5/2020,,Finland,2020-01-31T08:15:53,1
826,2/5/2020,Tibet,Mainland China,2020-02-01T01:52:40,1
827,2/5/2020,,Nepal,2020-01-31T08:15:53,1
828,2/5/2020,,Spain,2020-02-01T23:43:02,1
829,2/5/2020,,Sri Lanka,2020-01-31T08:15:53,1
830,2/5/2020,,Sweden,2020-02-01T02:13:26,1
831,2/5/2020,"Boston, MA",US,2020-02-01T19:43:03,1
832,2/5/2020,"Los Angeles, CA",US,2020-02-01T19:53:03,1
833,2/5/2020,"Madison, WI",US,2020-02-05T21:53:02,1
834,2/5/2020,"Orange, CA",US,2020-02-01T19:53:03,1
835,2/5/2020,"Seattle, WA",US,2020-02-01T19:43:03,1
836,2/5/2020,"Tempe, AZ",US,2020-02-01T19:43:03,1
837,2/6/2020,Hubei,Mainland China,2020-02-06T23:23:02,22112
838,2/6/2020,Guangdong,Mainland China,2020-02-06T12:43:02,970
839,2/6/2020,Zhejiang,Mainland China,2020-02-06T10:53:04,954
840,2/6/2020,Henan,Mainland China,2020-02-06T11:23:14,851
841,2/6/2020,Hunan,Mainland China,2020-02-06T13:13:06,711
842,2/6/2020,Jiangxi,Mainland China,2020-02-06T02:33:01,600
843,2/6/2020,Anhui,Mainland China,2020-02-06T13:33:02,591
844,2/6/2020,Chongqing,Mainland China,2020-02-06T23:33:02,411
845,2/6/2020,Jiangsu,Mainland China,2020-02-06T08:03:10,373
846,2/6/2020,Shandong,Mainland China,2020-02-06T07:53:02,347
847,2/6/2020,Sichuan,Mainland China,2020-02-06T08:03:10,321
